Source.Name,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA
E0 (07).csv,E0,15/08/2007,Birmingham,Sunderland,2,2,D,1,0,H,,K Stroud,7,7,3,3,,,2,7,17,10,,,1,1,0,0,,,2.4,3.25,2.8,2.2,3.1,3,2.2,3.25,2.75,2.4,3.25,2.65,,,
E0 (07).csv,E0,15/08/2007,Fulham,Bolton,2,1,H,2,1,H,,L Probert,8,14,6,7,,,9,8,19,13,,,2,1,0,0,,,2.25,3.2,3.1,2.1,3.1,3.2,2.1,3.2,3,2.2,3.25,2.95,,,
E0 (07).csv,E0,15/08/2007,Man City,Derby,1,0,H,1,0,H,,L Mason,9,5,6,3,,,4,4,12,13,,,3,1,0,0,,,1.65,3.5,5.25,1.6,3.5,5,1.53,3.5,5.5,1.57,3.6,5.25,,,
E0 (07).csv,E0,15/08/2007,Portsmouth,Man United,1,1,D,0,1,A,,S Bennett,7,20,6,12,,,6,12,13,5,,,2,1,1,1,,,5.75,3.6,1.6,4.3,3.4,1.7,6,3.4,1.5,5.5,3.6,1.55,,,
E0 (07).csv,E0,15/08/2007,Reading,Chelsea,1,2,A,1,0,H,,M Dean,15,15,11,7,,,4,11,15,16,,,4,5,1,0,,,6.25,3.6,1.55,4.8,3.6,1.6,5.5,3.5,1.53,5.5,3.6,1.55,,,
E0 (07).csv,E0,15/08/2007,Wigan,Middlesbrough,1,0,H,0,0,D,,S Tanner,14,5,5,1,,,5,3,8,20,,,1,3,0,0,,,2.3,3.2,3,2.3,3.1,2.8,2.37,3.2,2.6,2.3,3.25,2.8,,,
E0 (07).csv,E0,18/08/2007,Birmingham,West Ham,0,1,A,0,0,D,,M Halsey,6,13,3,5,,,9,5,16,15,,,4,2,0,0,,,2.35,3.2,2.9,2.4,3.1,2.7,2.38,3,2.75,2.3,3.25,2.8,,,
E0 (07).csv,E0,18/08/2007,Fulham,Middlesbrough,1,2,A,1,0,H,,L Mason,13,9,6,6,,,8,7,9,12,,,1,3,0,0,,,2.2,3.2,3.2,2.1,3.2,3.1,2.1,3.2,3,2.1,3.25,3.15,,,
E0 (07).csv,E0,18/08/2007,Newcastle,Aston Villa,0,0,D,0,0,D,,H Webb,6,11,2,5,,,8,6,16,12,,,0,2,0,0,,,1.85,3.3,4.25,1.8,3.2,4,1.83,3.2,3.75,1.85,3.4,3.75,,,
E0 (07).csv,E0,18/08/2007,Portsmouth,Bolton,3,1,H,2,1,H,,S Tanner,11,8,6,3,,,10,6,13,11,,,0,2,0,0,,,1.9,3.3,4,1.85,3.2,3.8,1.8,3.3,3.75,1.83,3.25,4,,,
E0 (07).csv,E0,18/08/2007,Reading,Everton,1,0,H,1,0,H,,S Bennett,10,13,5,5,,,4,12,14,8,,,2,2,0,0,,,2.5,3.2,2.75,2.3,3.1,2.8,2.25,3,2.88,2.4,3.2,2.7,,,
E0 (07).csv,E0,18/08/2007,Tottenham,Derby,4,0,H,3,0,H,,C Foy,25,4,14,2,,,9,3,8,14,,,0,4,0,0,,,1.45,4,7,1.5,3.8,5.5,1.44,3.6,6.5,1.45,3.75,7,,,
E0 (07).csv,E0,18/08/2007,Wigan,Sunderland,3,0,H,1,0,H,,M Riley,9,9,4,6,,,5,9,8,17,,,0,2,0,0,,,2.3,3.25,3,2.3,3.1,2.8,2.25,3.2,2.75,2.35,3.2,2.75,,,
E0 (07).csv,E0,19/08/2007,Blackburn,Arsenal,1,1,D,0,1,A,,A Wiley,9,10,4,3,,,5,4,19,15,,,4,4,1,0,,,3.2,3.2,2.2,3,3.1,2.2,3,3.2,2.1,3,3.2,2.2,,,
E0 (07).csv,E0,19/08/2007,Liverpool,Chelsea,1,1,D,1,0,H,,R Styles,18,6,8,2,,,5,2,11,16,,,4,5,0,0,,,2.5,3.1,2.8,2.3,3,2.9,2.38,2.88,2.8,2.4,3.1,2.75,,,
E0 (07).csv,E0,19/08/2007,Man City,Man United,1,0,H,1,0,H,,M Clattenburg,6,15,2,6,,,0,11,8,11,,,2,2,0,0,,,4,3.3,1.9,3.6,3.2,1.9,4.5,3.1,1.73,4,3.25,1.83,,,
E0 (07).csv,E0,25/08/2007,Arsenal,Man City,1,0,H,0,0,D,,C Foy,16,8,10,4,,,8,2,8,9,,,0,1,0,0,,,1.6,3.6,5.5,1.65,3.5,4.5,1.57,3.5,5,1.53,3.75,5.5,,,
E0 (07).csv,E0,25/08/2007,Aston Villa,Fulham,2,1,H,0,1,A,,S Bennett,23,10,4,5,,,12,3,11,13,,,1,2,0,1,,,1.8,3.4,4.5,1.85,3.2,3.8,1.8,3.2,4,1.8,3.25,4.2,,,
E0 (07).csv,E0,25/08/2007,Bolton,Reading,3,0,H,1,0,H,,M Clattenburg,18,5,12,2,,,10,7,10,7,,,2,1,0,0,,,2.2,3.2,3.2,2.2,3.2,2.9,2.25,3.2,2.75,2.1,3.2,3.2,,,
E0 (07).csv,E0,25/08/2007,Chelsea,Portsmouth,1,0,H,1,0,H,,A Wiley,18,18,7,4,,,4,6,16,12,,,0,2,0,0,,,1.28,5,10,1.27,4.6,9,1.3,4.2,9,1.25,5,10,,,
E0 (07).csv,E0,25/08/2007,Derby,Birmingham,1,2,A,0,1,A,,L Probert,16,11,8,6,,,4,4,8,13,,,0,1,0,0,,,2.4,3.2,2.85,2.3,3.1,2.8,2.37,3,2.75,2.3,3.2,2.8,,,
E0 (07).csv,E0,25/08/2007,Everton,Blackburn,1,1,D,0,1,A,,M Riley,12,11,8,7,,,5,7,20,18,,,0,2,0,0,,,2.1,3.1,3.6,2.1,3.1,3.2,2.1,3,3.2,2,3.2,3.5,,,
E0 (07).csv,E0,25/08/2007,Sunderland,Liverpool,0,2,A,0,1,A,,M Halsey,7,17,2,12,,,6,4,12,12,,,1,1,0,0,,,5.75,3.6,1.6,4.5,3.5,1.65,5,3.25,1.61,5,3.5,1.62,,,
E0 (07).csv,E0,25/08/2007,West Ham,Wigan,1,1,D,0,0,D,,A Marriner,13,12,4,3,,,6,1,11,12,,,1,2,0,0,,,1.95,3.25,3.8,1.9,3.2,3.6,1.8,3.2,4,1.91,3.25,3.75,,,
E0 (07).csv,E0,26/08/2007,Man United,Tottenham,1,0,H,0,0,D,,H Webb,14,10,5,3,,,4,4,15,7,,,2,3,0,0,,,1.5,4,6,1.55,3.7,5,1.5,3.5,6,1.5,3.75,6,,,
E0 (07).csv,E0,26/08/2007,Middlesbrough,Newcastle,2,2,D,1,1,D,,M Dean,11,5,7,3,,,5,2,13,10,,,6,3,0,0,,,2.6,3.2,2.6,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.6,,,
E0 (07).csv,E0,01/09/2007,Bolton,Everton,1,2,A,0,1,A,,P Walton,13,15,7,11,,,11,6,8,10,,,1,3,0,0,,,2.4,3.25,2.8,2.3,3.1,2.8,2.37,3,2.75,2.4,3.1,2.75,,,
E0 (07).csv,E0,01/09/2007,Fulham,Tottenham,3,3,D,1,2,A,,M Riley,13,13,7,8,,,6,14,13,11,,,1,0,0,0,,,3.1,3.2,2.25,2.8,3.1,2.3,2.75,3.2,2.25,2.88,3.2,2.25,,,
E0 (07).csv,E0,01/09/2007,Liverpool,Derby,6,0,H,2,0,H,,A Wiley,20,8,10,3,,,4,2,10,14,,,0,1,0,0,,,1.2,6,14,1.2,5.2,11,1.2,5,11,1.14,6,17,,,
E0 (07).csv,E0,01/09/2007,Man United,Sunderland,1,0,H,0,0,D,,M Atkinson,17,4,9,1,,,6,0,10,7,,,1,2,0,0,,,1.22,6,13,1.2,5.2,11,1.2,5,11,1.2,5.75,11,,,
E0 (07).csv,E0,01/09/2007,Middlesbrough,Birmingham,2,0,H,2,0,H,,R Styles,13,9,7,4,,,11,5,8,12,,,1,3,0,0,,,2,3.2,3.75,2,3.2,3.3,1.9,3.2,3.5,2,3.25,3.4,,,
E0 (07).csv,E0,01/09/2007,Newcastle,Wigan,1,0,H,0,0,D,,S Bennett,20,7,8,6,,,9,1,15,18,,,2,4,0,1,,,1.75,3.4,4.75,1.7,3.4,4.3,1.66,3.2,5,1.7,3.4,4.5,,,
E0 (07).csv,E0,01/09/2007,Reading,West Ham,0,3,A,0,1,A,,H Webb,9,13,3,9,,,14,4,10,11,,,0,1,0,0,,,2.2,3.2,3.2,2.1,3.1,3.2,2.1,3,3.2,2.2,3.2,3,,,
E0 (07).csv,E0,02/09/2007,Arsenal,Portsmouth,3,1,H,2,0,H,,M Halsey,10,15,8,10,,,8,5,6,12,,,1,2,1,0,,,1.55,3.75,6.75,1.5,3.8,5.5,1.44,3.6,6.5,1.44,3.75,7,,,
E0 (07).csv,E0,02/09/2007,Aston Villa,Chelsea,2,0,H,0,0,D,,M Clattenburg,9,20,5,8,,,2,13,17,11,,,4,1,0,0,,,5.5,3.4,1.7,4,3.2,1.8,5,3.25,1.61,4.75,3.4,1.67,,,
E0 (07).csv,E0,02/09/2007,Blackburn,Man City,1,0,H,1,0,H,,M Dean,16,7,11,3,,,6,3,23,3,,,5,1,1,1,,,2.2,3.2,3.2,2.1,3.1,3.2,2.1,3,3.2,2.2,3.2,3,,,
E0 (07).csv,E0,15/09/2007,Birmingham,Bolton,1,0,H,1,0,H,,P Dowd,10,8,5,3,,,6,5,16,15,,,1,3,0,0,,,2.4,3.25,2.8,2.3,3.1,2.8,2.25,3.2,2.75,2.4,3.2,2.7,,,
E0 (07).csv,E0,15/09/2007,Chelsea,Blackburn,0,0,D,0,0,D,,H Webb,16,5,8,1,,,9,2,21,13,,,2,2,0,0,,,1.4,4.5,8.5,1.35,4.2,7.5,1.4,3.75,7,1.36,4.2,7.5,,,
E0 (07).csv,E0,15/09/2007,Everton,Man United,0,1,A,0,0,D,,A Wiley,8,16,2,8,,,3,6,20,10,,,2,2,0,0,,,4.25,3.3,1.85,4,3.2,1.8,3.75,3.2,1.83,4.2,3.6,1.7,,,
E0 (07).csv,E0,15/09/2007,Portsmouth,Liverpool,0,0,D,0,0,D,,M Riley,9,12,2,6,,,5,4,20,14,,,3,2,0,0,,,5,3.5,1.7,4.2,3.3,1.75,4.5,3.1,1.73,5,3.5,1.62,,,
E0 (07).csv,E0,15/09/2007,Sunderland,Reading,2,1,H,1,0,H,,S Tanner,14,10,8,4,,,9,9,14,18,,,1,2,0,0,,,2.3,3.25,3.1,2.3,3.1,2.8,2.25,3.2,2.75,2.25,3.2,2.9,,,
E0 (07).csv,E0,15/09/2007,Tottenham,Arsenal,1,3,A,1,0,H,,M Clattenburg,14,16,5,10,,,8,4,28,22,,,2,2,0,0,,,2.75,3.2,2.5,2.8,3.1,2.3,2.6,3.2,2.38,2.75,3.1,2.4,,,
E0 (07).csv,E0,15/09/2007,West Ham,Middlesbrough,3,0,H,0,0,D,,S Bennett,13,16,7,12,,,5,8,14,14,,,2,1,0,0,,,2,3.25,3.75,1.9,3.2,3.6,1.83,3.2,3.75,2,3.2,3.5,,,
E0 (07).csv,E0,15/09/2007,Wigan,Fulham,1,1,D,0,1,A,,R Styles,14,10,4,5,,,9,4,8,9,,,1,0,0,0,,,2.15,3.25,3.4,1.9,3.2,3.6,2.1,3.2,3,2.1,3.2,3.2,,,
E0 (07).csv,E0,16/09/2007,Man City,Aston Villa,1,0,H,0,0,D,,M Atkinson,12,11,8,2,,,8,6,11,14,,,1,1,0,0,,,2.25,3.25,3.15,2,3.2,3.3,2.1,3.2,3,2.2,3.2,3,,,
E0 (07).csv,E0,17/09/2007,Derby,Newcastle,1,0,H,1,0,H,,P Walton,10,8,3,3,,,5,5,16,11,,,2,3,0,0,,,4.25,3.3,1.85,3.8,3.2,1.85,3.5,3.2,1.91,4.2,3.25,1.8,,,
E0 (07).csv,E0,22/09/2007,Arsenal,Derby,5,0,H,2,0,H,,M Atkinson,15,4,9,3,,,5,4,9,12,,,1,1,0,0,,,1.17,6,15,1.17,5.7,12,1.16,5.5,12,1.17,6,13,,,
E0 (07).csv,E0,22/09/2007,Fulham,Man City,3,3,D,1,1,D,,M Halsey,13,11,8,5,,,6,2,10,7,,,3,2,0,0,,,2.55,3.2,2.65,2.55,3.1,2.55,2.5,3.2,2.5,2.5,3.1,2.65,,,
E0 (07).csv,E0,22/09/2007,Liverpool,Birmingham,0,0,D,0,0,D,,L Mason,18,5,4,2,,,11,2,3,10,,,0,2,0,0,,,1.22,5.5,12,1.25,4.8,9.5,1.22,5,10,1.2,5.5,12,,,
E0 (07).csv,E0,22/09/2007,Middlesbrough,Sunderland,2,2,D,1,1,D,,H Webb,16,11,5,6,,,7,2,18,11,,,3,4,0,0,,,2.05,3.25,3.6,1.9,3.2,3.6,1.9,3.2,3.5,2,3.2,3.5,,,
E0 (07).csv,E0,22/09/2007,Reading,Wigan,2,1,H,1,0,H,,K Stroud,15,9,7,5,,,6,7,17,13,,,3,2,0,0,,,2.05,3.25,3.6,2.2,3.1,3,2.1,3.2,3,2,3.2,3.5,,,
E0 (07).csv,E0,23/09/2007,Aston Villa,Everton,2,0,H,1,0,H,,L Probert,8,8,3,6,,,6,3,17,12,,,1,0,0,0,,,2.25,3.2,3.1,2.1,3.1,3.2,2.1,3,3.2,2.25,3.2,2.9,,,
E0 (07).csv,E0,23/09/2007,Blackburn,Portsmouth,0,1,A,0,1,A,,C Foy,9,13,3,7,,,7,4,6,16,,,0,3,0,0,,,1.9,3.3,4,1.85,3.2,3.8,1.8,3,4.33,1.85,3.2,4,,,
E0 (07).csv,E0,23/09/2007,Bolton,Tottenham,1,1,D,1,1,D,,A Marriner,5,10,4,7,,,4,11,14,15,,,0,2,0,0,,,2.75,3.2,2.5,2.5,3.2,2.5,2.6,3.2,2.37,2.6,3.2,2.5,,,
E0 (07).csv,E0,23/09/2007,Man United,Chelsea,2,0,H,1,0,H,,M Dean,17,4,9,1,,,10,1,10,15,,,2,2,0,1,,,2,3.25,3.75,2.2,3,3.1,1.9,3.2,3.5,1.95,3.2,3.6,,,
E0 (07).csv,E0,23/09/2007,Newcastle,West Ham,3,1,H,2,1,H,,M Riley,12,13,4,8,,,1,5,16,15,,,1,3,0,0,,,2,3.25,3.75,1.9,3.2,3.6,1.83,3.2,3.75,1.9,3.25,3.75,,,
E0 (07).csv,E0,29/09/2007,Birmingham,Man United,0,1,A,0,0,D,,S Bennett,17,11,9,4,,,4,4,14,11,,,3,1,0,0,,,6.5,3.75,1.52,5,3.7,1.55,6,3.5,1.5,6,3.75,1.5,,,
E0 (07).csv,E0,29/09/2007,Chelsea,Fulham,0,0,D,0,0,D,,M Atkinson,16,6,4,1,,,9,4,8,18,,,1,1,1,0,,,1.32,4.75,9,1.3,4.4,8.5,1.4,3.75,7,1.28,4.5,10,,,
E0 (07).csv,E0,29/09/2007,Derby,Bolton,1,1,D,1,1,D,,R Styles,10,12,6,7,,,7,8,15,8,,,3,2,0,0,,,2.6,3.25,2.6,2.55,3.1,2.55,2.25,3.2,2.75,2.5,3.2,2.6,,,
E0 (07).csv,E0,29/09/2007,Man City,Newcastle,3,1,H,1,1,D,,C Foy,16,12,12,8,,,3,9,7,10,,,0,0,0,0,,,2.2,3.25,3.2,2.1,3.1,3.2,2,3.2,3.2,2.2,3.2,3,,,
E0 (07).csv,E0,29/09/2007,Portsmouth,Reading,7,4,H,2,1,H,,M Halsey,25,13,17,7,,,8,4,4,7,,,1,1,0,0,,,1.75,3.4,4.75,1.75,3.3,4.2,1.72,3.2,4.33,1.7,3.4,4.5,,,
E0 (07).csv,E0,29/09/2007,Sunderland,Blackburn,1,2,A,0,0,D,,P Walton,14,14,12,8,,,10,2,11,4,,,1,0,0,0,,,2.6,3.25,2.6,2.55,3.1,2.55,2.5,3.2,2.5,2.6,3.2,2.5,,,
E0 (07).csv,E0,29/09/2007,West Ham,Arsenal,0,1,A,0,1,A,,A Wiley,9,16,4,12,,,3,14,15,14,,,2,2,0,0,,,4.8,3.95,1.85,4,3.2,1.8,4,3.2,1.8,4,3.35,1.8,,,
E0 (07).csv,E0,29/09/2007,Wigan,Liverpool,0,1,A,0,0,D,,M Clattenburg,9,14,3,10,,,5,6,11,10,,,2,1,0,0,,,5.75,3.6,1.6,4.8,3.6,1.6,5,3.5,1.57,5.25,3.5,1.6,,,
E0 (07).csv,E0,30/09/2007,Everton,Middlesbrough,2,0,H,1,0,H,,M Riley,13,13,9,5,,,2,6,17,21,,,0,4,0,0,,,1.8,3.3,4.5,1.8,3.2,4,1.66,3.3,4.5,1.7,3.4,4.5,,,
E0 (07).csv,E0,01/10/2007,Tottenham,Aston Villa,4,4,D,1,3,A,,M Dean,19,7,12,7,,,13,3,10,13,,,2,3,0,0,,,2,3.2,3.75,1.9,3.2,3.6,1.9,3.2,3.5,2,3.25,3.4,,,
E0 (07).csv,E0,06/10/2007,Aston Villa,West Ham,1,0,H,1,0,H,,S Tanner,5,8,5,3,,,7,4,17,12,,,3,2,0,0,,,1.85,3.3,4.25,1.85,3.2,3.8,1.9,3.2,3.5,1.85,3.2,4,,,
E0 (07).csv,E0,06/10/2007,Man United,Wigan,4,0,H,0,0,D,,M Riley,17,6,12,2,,,12,2,12,6,,,1,1,0,0,,,1.18,6,15,1.2,5.2,11,1.16,5.5,12,1.14,6.25,15,,,
E0 (07).csv,E0,07/10/2007,Arsenal,Sunderland,3,2,H,2,1,H,,R Styles,18,11,8,7,,,8,2,10,9,,,0,2,0,1,,,1.2,5.5,15,1.17,5.7,12,1.2,5,11,1.17,5.75,15,,,
E0 (07).csv,E0,07/10/2007,Blackburn,Birmingham,2,1,H,1,0,H,,M Clattenburg,17,6,5,5,,,6,7,15,13,,,3,1,0,0,,,1.68,3.4,5.25,1.7,3.4,4.3,1.61,3.5,4.5,1.65,3.4,5,,,
E0 (07).csv,E0,07/10/2007,Bolton,Chelsea,0,1,A,0,1,A,,A Wiley,13,15,7,8,,,5,5,17,8,,,5,1,0,0,,,4.75,3.5,1.72,4.3,3.4,1.7,5,3.2,1.66,4.33,3.5,1.7,,,
E0 (07).csv,E0,07/10/2007,Fulham,Portsmouth,0,2,A,0,0,D,,H Webb,13,14,10,8,,,8,5,7,17,,,1,0,0,0,,,2.45,3.25,2.75,2.45,3.1,2.65,2.5,3.2,2.5,2.5,3.2,2.6,,,
E0 (07).csv,E0,07/10/2007,Liverpool,Tottenham,2,2,D,1,1,D,,M Halsey,21,11,9,6,,,5,3,18,10,,,0,1,0,0,,,1.55,3.6,6.5,1.5,3.6,6,1.53,3.5,5.5,1.55,3.5,6,,,
E0 (07).csv,E0,07/10/2007,Man City,Middlesbrough,3,1,H,2,0,H,,S Bennett,18,17,13,11,,,8,8,11,13,,,2,3,0,0,,,1.68,3.4,5.25,1.7,3.4,4.3,1.57,3.5,5,1.65,3.4,5,,,
E0 (07).csv,E0,07/10/2007,Newcastle,Everton,3,2,H,1,0,H,,M Atkinson,15,11,10,6,,,8,2,13,19,,,2,1,0,0,,,2.05,3.25,3.5,1.9,3.2,3.6,2.1,3.2,3,2,3.2,3.5,,,
E0 (07).csv,E0,07/10/2007,Reading,Derby,1,0,H,0,0,D,,L Mason,11,7,3,0,,,3,3,9,18,,,1,1,0,0,,,1.7,3.4,5,1.75,3.3,4.2,1.72,3.4,4,1.7,3.4,4.5,,,
E0 (07).csv,E0,20/10/2007,Arsenal,Bolton,2,0,H,0,0,D,,M Riley,19,1,9,0,,,5,3,14,20,,,1,5,0,0,,,1.25,5.25,12,1.25,4.8,9.5,1.22,5,10,1.2,5.5,12,,,
E0 (07).csv,E0,20/10/2007,Aston Villa,Man United,1,4,A,1,3,A,,R Styles,11,21,5,13,,,3,9,8,8,,,2,2,2,0,,,4.5,3.4,1.8,4.3,3.4,1.7,4.5,3.1,1.72,4.5,3.3,1.73,,,
E0 (07).csv,E0,20/10/2007,Blackburn,Reading,4,2,H,3,0,H,,A Marriner,11,13,6,7,,,4,9,8,7,,,0,0,0,0,,,1.7,3.4,5.5,1.7,3.4,4.3,1.61,3.25,5,1.7,3.4,4.5,,,
E0 (07).csv,E0,20/10/2007,Everton,Liverpool,1,2,A,1,0,H,,M Clattenburg,6,17,1,7,,,9,6,8,14,,,1,2,2,0,,,3.5,3.2,2.1,3.3,3.2,2,3.2,3,2.1,3.3,3.2,2.05,,,
E0 (07).csv,E0,20/10/2007,Fulham,Derby,0,0,D,0,0,D,,P Dowd,13,13,9,9,,,6,8,10,10,,,0,2,1,0,,,1.72,3.4,5,1.75,3.3,4.2,1.72,3.2,4.33,1.65,3.5,4.75,,,
E0 (07).csv,E0,20/10/2007,Man City,Birmingham,1,0,H,1,0,H,,M Dean,12,13,4,8,,,6,7,17,12,,,3,2,0,0,,,1.57,3.5,6.5,1.5,3.8,5.5,1.57,3.25,5.5,1.5,3.6,6.5,,,
E0 (07).csv,E0,20/10/2007,Middlesbrough,Chelsea,0,2,A,0,1,A,,M Halsey,7,9,4,6,,,6,6,9,9,,,1,1,0,0,,,5.25,3.6,1.65,4.5,3.5,1.65,5,3.25,1.61,5,3.6,1.6,,,
E0 (07).csv,E0,20/10/2007,Wigan,Portsmouth,0,2,A,0,0,D,,P Walton,7,15,0,8,,,3,2,9,9,,,2,3,0,0,,,2.95,3.1,2.4,2.7,3.1,2.4,2.75,3.2,2.25,2.7,3.2,2.4,,,
E0 (07).csv,E0,21/10/2007,West Ham,Sunderland,3,1,H,1,0,H,,C Foy,12,16,7,10,,,6,7,8,17,,,3,2,0,0,,,1.8,3.3,4.5,1.75,3.3,4.2,1.8,3.2,4,1.75,3.3,4.5,,,
E0 (07).csv,E0,22/10/2007,Newcastle,Tottenham,3,1,H,1,0,H,,S Bennett,15,11,7,4,,,5,5,12,7,,,2,2,0,0,,,2.3,3.2,3,2.2,3.1,3,2.2,3.2,2.8,2.3,3.2,2.8,,,
E0 (07).csv,E0,27/10/2007,Birmingham,Wigan,3,2,H,1,1,D,,S Tanner,16,8,10,5,,,6,5,11,12,,,0,1,0,0,,,2.1,3.25,3.4,2,3.2,3.3,2,3.2,3.2,2.05,3.2,3.3,,,
E0 (07).csv,E0,27/10/2007,Chelsea,Man City,6,0,H,2,0,H,,M Riley,16,7,9,4,,,9,3,13,12,,,2,2,0,0,,,1.55,3.6,7,1.55,3.5,5.5,1.5,3.3,6.5,1.5,3.75,6,,,
E0 (07).csv,E0,27/10/2007,Man United,Middlesbrough,4,1,H,2,1,H,,A Wiley,18,7,14,4,,,2,4,10,15,,,0,2,0,0,,,1.2,6,13,1.22,5,10,1.16,5.5,12,1.2,5.5,12,,,
E0 (07).csv,E0,27/10/2007,Portsmouth,West Ham,0,0,D,0,0,D,,M Dean,10,10,3,3,,,11,5,18,9,,,2,4,0,0,,,1.8,3.3,4.5,1.85,3.2,3.8,1.72,3.2,4.33,1.8,3.25,4.2,,,
E0 (07).csv,E0,27/10/2007,Reading,Newcastle,2,1,H,0,0,D,,P Dowd,12,6,5,2,,,5,8,14,10,,,0,1,0,0,,,2.6,3.2,2.6,2.55,3.1,2.55,2.37,3.2,2.6,2.5,3.2,2.6,,,
E0 (07).csv,E0,27/10/2007,Sunderland,Fulham,1,1,D,0,1,A,,A Marriner,8,8,6,3,,,9,1,13,16,,,1,4,1,0,,,2.1,3.25,3.4,2.2,3.1,3,2.1,3.2,3,2.1,3.2,3.2,,,
E0 (07).csv,E0,28/10/2007,Bolton,Aston Villa,1,1,D,1,0,H,,M Atkinson,13,8,6,3,,,7,3,15,13,,,2,1,0,0,,,2.6,3.2,2.6,2.4,3.1,2.7,2.5,3.2,2.5,2.55,3.15,2.55,,,
E0 (07).csv,E0,28/10/2007,Derby,Everton,0,2,A,0,1,A,,S Bennett,5,7,2,3,,,0,2,11,12,,,1,1,0,0,,,3.3,3.2,2.15,3,3.1,2.2,2.75,3.2,2.25,3,3.2,2.2,,,
E0 (07).csv,E0,28/10/2007,Liverpool,Arsenal,1,1,D,1,0,H,,H Webb,11,11,8,4,,,4,1,16,10,,,3,3,0,0,,,2.5,3.2,2.75,2.2,3.1,3,2.37,3,2.75,2.38,3.1,2.8,,,
E0 (07).csv,E0,28/10/2007,Tottenham,Blackburn,1,2,A,0,0,D,,R Styles,9,9,6,4,,,10,2,11,14,,,4,3,0,0,,,2.1,3.25,3.4,2,3.2,3.3,2.1,3.2,3,2.1,3.2,3.2,,,
E0 (07).csv,E0,03/11/2007,Arsenal,Man United,2,2,D,0,1,A,,H Webb,16,10,6,4,,,3,4,15,15,,,1,2,0,0,,,2.6,3.25,3.25,2.3,3,2.9,2.38,3,2.75,2.4,3.2,2.7,2.25,3,2.88
E0 (07).csv,E0,03/11/2007,Aston Villa,Derby,2,0,H,0,0,D,,M Halsey,15,8,7,2,,,7,4,7,20,,,0,3,0,0,,,1.44,3.85,7.5,1.4,4,6.5,1.44,3.6,6.5,1.4,4,7.25,1.4,3.75,7
E0 (07).csv,E0,03/11/2007,Blackburn,Liverpool,0,0,D,0,0,D,,M Atkinson,15,11,7,7,,,6,3,7,11,,,0,1,0,0,,,2.9,3.25,2.3,2.9,3,2.3,2.75,3.2,2.25,2.8,3.2,2.3,2.8,3.1,2.25
E0 (07).csv,E0,03/11/2007,Everton,Birmingham,3,1,H,1,0,H,,M Riley,16,7,9,6,,,6,5,14,22,,,0,1,0,0,,,1.68,3.4,5.25,1.65,3.5,4.5,1.62,3.25,5,1.65,3.4,5,1.62,3.3,5
E0 (07).csv,E0,03/11/2007,Fulham,Reading,3,1,H,1,0,H,,M Clattenburg,9,13,7,6,,,8,9,11,6,,,3,0,1,0,,,2.15,3.25,3.25,2.2,3.1,3,2.25,3.2,2.75,2.1,3.2,3.2,2.2,3.1,2.88
E0 (07).csv,E0,03/11/2007,Middlesbrough,Tottenham,1,1,D,0,1,A,,M Dean,5,9,3,4,,,6,7,13,8,,,1,0,0,0,,,2.75,3.2,2.5,2.6,3.2,2.4,2.4,3.25,2.5,2.65,3.25,2.4,2.62,3.1,2.38
E0 (07).csv,E0,03/11/2007,Newcastle,Portsmouth,1,4,A,1,3,A,,C Foy,14,10,7,7,,,4,5,15,15,,,2,2,0,0,,,2.05,3.25,3.5,2,3.1,3.4,2.1,3.2,3,2.1,3.2,3.2,2.1,3.1,3.1
E0 (07).csv,E0,03/11/2007,Wigan,Chelsea,0,2,A,0,2,A,,S Bennett,10,13,3,7,,,4,3,16,9,,,2,1,0,0,,,8,4,1.4,6.5,3.7,1.45,6.5,3.6,1.44,7.25,4,1.4,7,3.75,1.4
E0 (07).csv,E0,04/11/2007,West Ham,Bolton,1,1,D,1,0,H,,P Walton,9,11,7,6,,,8,3,13,13,,,2,1,0,0,,,1.88,3.3,4,1.85,3.2,3.8,1.8,3.2,4,1.8,3.25,4.2,1.8,3.1,4
E0 (07).csv,E0,05/11/2007,Man City,Sunderland,1,0,H,0,0,D,,A Wiley,7,8,3,2,,,2,3,11,14,,,0,1,0,0,,,1.55,3.75,6.5,1.5,3.6,6,1.53,3.5,5.5,1.55,3.6,5.5,1.57,3.3,5.5
E0 (07).csv,E0,10/11/2007,Derby,West Ham,0,5,A,0,1,A,,M Clattenburg,9,16,2,11,,,4,5,12,9,,,2,2,0,0,,,3.15,3.25,2.2,3,3.1,2.2,2.75,3.2,2.25,3,3.2,2.2,2.88,3.1,2.2
E0 (07).csv,E0,10/11/2007,Liverpool,Fulham,2,0,H,0,0,D,,S Tanner,20,5,12,3,,,8,2,9,12,,,0,2,0,0,,,1.28,5,10,1.27,4.6,9,1.3,4,9,1.28,4.5,10,1.29,4.2,9
